t,firm_id,firm_name,inbound_units,outbound_units,open_orders
1,95,firm120,0.0,0.0,6
1,96,firm121,0.0,0.0,9
1,97,firm122,0.0,0.0,6
1,98,firm124,0.0,0.0,3
1,99,firm127,0.0,0.0,2
1,100,firm128,0.0,0.0,3
1,101,firm129,0.0,0.0,11
1,102,firm131,0.0,0.0,3
1,103,firm132,0.0,0.0,9
1,104,firm133,0.0,0.0,6
1,105,firm134,0.0,0.0,7
1,106,firm135,0.0,0.0,12
1,107,firm136,0.0,0.0,8
1,108,firm137,0.0,0.0,6
1,109,firm138,0.0,0.0,8
1,110,firm139,0.0,0.0,6
1,111,firm141,0.0,0.0,13
1,112,firm142,0.0,0.0,6
1,113,firm143,0.0,0.0,9
1,114,firm145,0.0,0.0,3
1,115,firm146,0.0,0.0,7
1,116,firm147,0.0,0.0,7
1,117,firm148,0.0,0.0,10
1,118,firm149,0.0,0.0,9
2,0,firm0,90.0,0.0,8
2,1,firm1,0.0,0.0,1
2,2,firm2,0.0,0.0,3
2,3,firm4,0.0,164.0,9
2,4,firm5,140.0,270.0,11
2,5,firm6,256.0,134.0,7
2,6,firm7,72.0,0.0,5
2,7,firm8,0.0,0.0,2
2,8,firm9,0.0,0.0,3
2,9,firm10,0.0,0.0,0
2,10,firm11,0.0,0.0,1
2,11,firm12,0.0,0.0,2
2,12,firm13,0.0,0.0,0
2,13,firm14,0.0,0.0,1
2,14,firm16,0.0,0.0,5
2,15,firm17,0.0,0.0,0
2,16,firm18,0.0,167.0,4
2,17,firm19,200.0,0.0,11
2,18,firm20,0.0,0.0,1
2,19,firm21,0.0,187.0,2
2,20,firm23,0.0,0.0,0
2,21,firm24,0.0,0.0,0
2,22,firm25,80.0,0.0,4
2,23,firm29,180.0,1668.0,34
2,24,firm30,0.0,0.0,4
2,25,firm31,0.0,0.0,7
2,26,firm32,176.0,0.0,8
2,27,firm33,0.0,0.0,13
2,28,firm34,0.0,0.0,2
2,29,firm36,0.0,0.0,5
2,30,firm37,0.0,0.0,3
2,31,firm39,0.0,0.0,1
2,32,firm40,0.0,0.0,3
2,33,firm42,624.0,0.0,13
2,34,firm43,0.0,0.0,1
2,35,firm44,0.0,0.0,23
2,36,firm45,0.0,0.0,1
2,37,firm46,0.0,0.0,9
2,38,firm47,0.0,0.0,9
2,39,firm48,0.0,0.0,4
2,40,firm49,0.0,0.0,5
2,41,firm50,0.0,0.0,21
2,42,firm52,0.0,0.0,3
2,43,firm53,460.0,0.0,14
2,44,firm54,0.0,0.0,2
2,45,firm55,0.0,0.0,14
2,46,firm56,0.0,0.0,0
2,47,firm57,312.0,0.0,19
2,48,firm58,0.0,0.0,1
2,49,firm59,0.0,0.0,6
2,50,firm60,0.0,0.0,0
2,51,firm61,0.0,0.0,1
2,52,firm64,0.0,0.0,13
2,53,firm66,0.0,0.0,5
2,54,firm67,0.0,0.0,16
2,55,firm68,0.0,0.0,12
2,56,firm69,0.0,0.0,2
2,57,firm70,0.0,0.0,16
2,58,firm71,0.0,0.0,1
2,59,firm72,0.0,0.0,3
2,60,firm73,0.0,0.0,4
2,61,firm74,0.0,0.0,2
2,62,firm76,0.0,0.0,46
2,63,firm77,0.0,0.0,4
2,64,firm78,0.0,0.0,20
2,65,firm80,0.0,0.0,14
2,66,firm82,0.0,0.0,4
2,67,firm83,0.0,0.0,4
2,68,firm84,0.0,0.0,6
2,69,firm86,0.0,0.0,17
2,70,firm87,0.0,0.0,2
2,71,firm88,0.0,0.0,9
2,72,firm89,0.0,0.0,1
2,73,firm90,0.0,0.0,49
2,74,firm91,0.0,0.0,53
2,75,firm92,0.0,0.0,14
2,76,firm93,0.0,0.0,1
2,77,firm94,0.0,0.0,0
2,78,firm95,0.0,0.0,19
2,79,firm96,0.0,0.0,4
2,80,firm99,0.0,0.0,0
2,81,firm100,0.0,0.0,8
2,82,firm101,0.0,0.0,8
2,83,firm102,0.0,0.0,5
2,84,firm103,0.0,0.0,1
2,85,firm106,0.0,0.0,19
2,86,firm107,0.0,0.0,7
2,87,firm109,0.0,0.0,8
2,88,firm110,0.0,0.0,1
2,89,firm111,0.0,0.0,0
2,90,firm113,0.0,0.0,6
2,91,firm115,0.0,0.0,0
2,92,firm116,0.0,0.0,9
2,93,firm117,0.0,0.0,3
2,94,firm118,0.0,0.0,0
2,95,firm120,0.0,0.0,8
2,96,firm121,0.0,0.0,12
2,97,firm122,0.0,0.0,8
2,98,firm124,0.0,0.0,3
2,99,firm127,0.0,0.0,3
2,100,firm128,0.0,0.0,4
2,101,firm129,0.0,0.0,14
2,102,firm131,0.0,0.0,4
2,103,firm132,0.0,0.0,12
2,104,firm133,0.0,0.0,8
2,105,firm134,0.0,0.0,11
2,106,firm135,0.0,0.0,16
2,107,firm136,0.0,0.0,11
2,108,firm137,0.0,0.0,8
2,109,firm138,0.0,0.0,12
2,110,firm139,0.0,0.0,8
2,111,firm141,0.0,0.0,19
2,112,firm142,0.0,0.0,8
2,113,firm143,0.0,0.0,13
2,114,firm145,0.0,0.0,4
2,115,firm146,0.0,0.0,11
2,116,firm147,0.0,0.0,9
2,117,firm148,0.0,0.0,16
2,118,firm149,0.0,0.0,12
3,0,firm0,30.0,346.0,10
3,1,firm1,0.0,0.0,3
3,2,firm2,0.0,0.0,5
3,3,firm4,0.0,154.0,22
3,4,firm5,70.0,314.0,20
3,5,firm6,224.0,88.0,4
3,6,firm7,24.0,9.0,6
3,7,firm8,0.0,0.0,6
3,8,firm9,0.0,0.0,8
3,9,firm10,0.0,0.0,1
3,10,firm11,0.0,83.0,4
3,11,firm12,0.0,0.0,4
3,12,firm13,0.0,0.0,1
3,13,firm14,0.0,30.0,1
3,14,firm16,0.0,0.0,12
3,15,firm17,0.0,0.0,0
3,16,firm18,0.0,84.0,12
3,17,firm19,196.0,28.0,14
3,18,firm20,0.0,0.0,3
3,19,firm21,0.0,3.0,5
3,20,firm23,0.0,0.0,3
3,21,firm24,0.0,0.0,0
3,22,firm25,96.0,10.0,5
3,23,firm29,140.0,652.0,70
3,24,firm30,0.0,0.0,4
3,25,firm31,0.0,0.0,11
3,26,firm32,80.0,22.0,10
3,27,firm33,0.0,0.0,27
3,28,firm34,0.0,0.0,5
3,29,firm36,21.0,0.0,7
3,30,firm37,0.0,0.0,6
3,31,firm39,0.0,0.0,2
3,32,firm40,0.0,0.0,5
3,33,firm42,124.0,78.0,14
3,34,firm43,0.0,0.0,1
3,35,firm44,0.0,0.0,32
3,36,firm45,16.0,0.0,2
3,37,firm46,0.0,0.0,14
3,38,firm47,0.0,0.0,15
3,39,firm48,0.0,0.0,6
3,40,firm49,20.0,0.0,7
3,41,firm50,0.0,0.0,36
3,42,firm52,0.0,0.0,5
3,43,firm53,508.0,54.0,13
3,44,firm54,0.0,0.0,4
3,45,firm55,0.0,0.0,26
3,46,firm56,0.0,0.0,1
3,47,firm57,274.0,39.0,24
3,48,firm58,0.0,0.0,3
3,49,firm59,0.0,0.0,11
3,50,firm60,0.0,0.0,1
3,51,firm61,0.0,0.0,2
3,52,firm64,0.0,0.0,20
3,53,firm66,0.0,0.0,6
3,54,firm67,0.0,0.0,21
3,55,firm68,0.0,0.0,18
3,56,firm69,0.0,0.0,3
3,57,firm70,0.0,0.0,20
3,58,firm71,0.0,0.0,2
3,59,firm72,0.0,0.0,5
3,60,firm73,14.0,0.0,5
3,61,firm74,0.0,0.0,2
3,62,firm76,0.0,0.0,68
3,63,firm77,14.0,0.0,5
3,64,firm78,93.0,0.0,28
3,65,firm80,0.0,0.0,22
3,66,firm82,0.0,0.0,6
3,67,firm83,50.0,0.0,5
3,68,firm84,0.0,0.0,10
3,69,firm86,0.0,0.0,26
3,70,firm87,0.0,0.0,4
3,71,firm88,0.0,0.0,14
3,72,firm89,0.0,0.0,1
3,73,firm90,0.0,0.0,65
3,74,firm91,0.0,0.0,71
3,75,firm92,0.0,0.0,16
3,76,firm93,0.0,0.0,2
3,77,firm94,0.0,0.0,0
3,78,firm95,0.0,0.0,26
3,79,firm96,0.0,0.0,5
3,80,firm99,0.0,0.0,0
3,81,firm100,0.0,0.0,10
3,82,firm101,0.0,0.0,10
3,83,firm102,0.0,0.0,7
3,84,firm103,0.0,0.0,1
3,85,firm106,0.0,0.0,23
3,86,firm107,0.0,0.0,12
3,87,firm109,0.0,0.0,10
3,88,firm110,0.0,0.0,1
3,89,firm111,0.0,0.0,1
3,90,firm113,0.0,0.0,7
3,91,firm115,0.0,0.0,1
3,92,firm116,0.0,0.0,12
3,93,firm117,0.0,0.0,4
3,94,firm118,0.0,0.0,0
3,95,firm120,0.0,0.0,10
3,96,firm121,0.0,0.0,14
3,97,firm122,0.0,0.0,10
3,98,firm124,0.0,0.0,4
3,99,firm127,0.0,0.0,3
3,100,firm128,0.0,0.0,5
3,101,firm129,0.0,0.0,18
3,102,firm131,0.0,0.0,5
3,103,firm132,0.0,0.0,15
3,104,firm133,0.0,0.0,10
3,105,firm134,0.0,0.0,14
3,106,firm135,0.0,0.0,21
3,107,firm136,0.0,0.0,15
3,108,firm137,0.0,0.0,10
3,109,firm138,0.0,0.0,14
3,110,firm139,0.0,0.0,10
3,111,firm141,0.0,0.0,25
3,112,firm142,0.0,0.0,10
3,113,firm143,0.0,0.0,18
3,114,firm145,0.0,0.0,5
3,115,firm146,0.0,0.0,14
3,116,firm147,0.0,0.0,11
3,117,firm148,0.0,0.0,21
3,118,firm149,0.0,0.0,15
4,0,firm0,500.0,3407.0,15
4,1,firm1,1056.0,0.0,5
4,2,firm2,2136.0,0.0,5
4,3,firm4,2208.0,5900.0,31
4,4,firm5,1520.0,12307.0,30
4,5,firm6,64.0,1244.0,4
4,6,firm7,936.0,3.0,6
4,7,firm8,516.0,318.0,11
4,8,firm9,8568.0,0.0,11
4,9,firm10,0.0,0.0,2
4,10,firm11,0.0,948.0,7
4,11,firm12,880.0,0.0,7
4,12,firm13,0.0,0.0,2
4,13,firm14,0.0,0.0,3
4,14,firm16,3290.0,3336.0,14
4,15,firm17,0.0,0.0,0
4,16,firm18,4000.0,1949.0,17
4,17,firm19,84.0,31.0,17
4,18,firm20,1080.0,752.0,3
4,19,firm21,40.0,201.0,5
4,20,firm23,0.0,4412.0,5
4,21,firm24,0.0,0.0,1
4,22,firm25,2960.0,12.0,6
4,23,firm29,3038.0,32428.0,72
4,24,firm30,0.0,0.0,6
4,25,firm31,12340.0,0.0,20
4,26,firm32,82.0,0.0,11
4,27,firm33,636.0,0.0,38
4,28,firm34,0.0,0.0,5
4,29,firm36,327.0,0.0,8
4,30,firm37,0.0,0.0,9
4,31,firm39,0.0,0.0,3
4,32,firm40,880.0,0.0,9
4,33,firm42,359.0,12.0,15
4,34,firm43,384.0,0.0,1
4,35,firm44,400.0,0.0,43
4,36,firm45,0.0,2.0,1
4,37,firm46,1896.0,0.0,20
4,38,firm47,0.0,0.0,22
4,39,firm48,4650.0,0.0,8
4,40,firm49,1444.0,0.0,8
4,41,firm50,0.0,0.0,49
4,42,firm52,800.0,0.0,6
4,43,firm53,240.0,60.0,10
4,44,firm54,720.0,0.0,5
4,45,firm55,6552.0,0.0,38
4,46,firm56,0.0,0.0,1
4,47,firm57,2336.0,30.0,28
4,48,firm58,320.0,0.0,4
4,49,firm59,0.0,0.0,17
4,50,firm60,0.0,0.0,1
4,51,firm61,0.0,0.0,3
4,52,firm64,0.0,0.0,26
4,53,firm66,0.0,0.0,8
4,54,firm67,0.0,0.0,28
4,55,firm68,0.0,0.0,23
4,56,firm69,0.0,0.0,4
4,57,firm70,0.0,0.0,27
4,58,firm71,0.0,0.0,3
4,59,firm72,0.0,0.0,9
4,60,firm73,0.0,0.0,3
4,61,firm74,0.0,0.0,2
4,62,firm76,0.0,0.0,88
4,63,firm77,0.0,0.0,2
4,64,firm78,40.0,0.0,29
4,65,firm80,0.0,0.0,31
4,66,firm82,0.0,0.0,10
4,67,firm83,70.0,0.0,4
4,68,firm84,0.0,0.0,13
4,69,firm86,0.0,0.0,33
4,70,firm87,0.0,0.0,5
4,71,firm88,0.0,0.0,18
4,72,firm89,0.0,0.0,1
4,73,firm90,0.0,0.0,82
4,74,firm91,0.0,0.0,88
4,75,firm92,0.0,0.0,19
4,76,firm93,0.0,0.0,3
4,77,firm94,0.0,0.0,0
4,78,firm95,0.0,0.0,34
4,79,firm96,0.0,0.0,6
4,80,firm99,0.0,0.0,2
4,81,firm100,0.0,0.0,12
4,82,firm101,0.0,0.0,12
4,83,firm102,0.0,0.0,11
4,84,firm103,0.0,0.0,1
4,85,firm106,0.0,0.0,30
4,86,firm107,0.0,0.0,16
4,87,firm109,0.0,0.0,12
4,88,firm110,0.0,0.0,2
4,89,firm111,0.0,0.0,1
4,90,firm113,0.0,0.0,9
4,91,firm115,0.0,0.0,2
4,92,firm116,0.0,0.0,16
4,93,firm117,0.0,0.0,5
4,94,firm118,0.0,0.0,0
4,95,firm120,0.0,0.0,12
4,96,firm121,0.0,0.0,17
4,97,firm122,0.0,0.0,12
4,98,firm124,0.0,0.0,5
4,99,firm127,0.0,0.0,3
4,100,firm128,0.0,0.0,6
4,101,firm129,0.0,0.0,23
4,102,firm131,0.0,0.0,6
4,103,firm132,0.0,0.0,19
4,104,firm133,0.0,0.0,12
4,105,firm134,0.0,0.0,17
4,106,firm135,0.0,0.0,25
4,107,firm136,0.0,0.0,18
4,108,firm137,0.0,0.0,12
4,109,firm138,0.0,0.0,19
4,110,firm139,0.0,0.0,12
4,111,firm141,0.0,0.0,30
4,112,firm142,0.0,0.0,12
4,113,firm143,0.0,0.0,21
4,114,firm145,0.0,0.0,6
4,115,firm146,0.0,0.0,18
4,116,firm147,0.0,0.0,14
4,117,firm148,0.0,0.0,26
4,118,firm149,0.0,0.0,18
5,0,firm0,28635.0,84514.0,12
5,1,firm1,55880.0,132.0,5
5,2,firm2,96672.0,267.0,4
5,3,firm4,65492.0,295357.0,27
5,4,firm5,420.0,267946.0,29
5,5,firm6,0.0,344.0,5
5,6,firm7,38040.0,117.0,3
5,7,firm8,57328.0,3331.0,8
5,8,firm9,73720.0,1071.0,12
5,9,firm10,480.0,0.0,2
5,10,firm11,990.0,156919.0,6
5,11,firm12,3240.0,176.0,7
5,12,firm13,456.0,0.0,2
5,13,firm14,288.0,5824.0,3
5,14,firm16,78440.0,1941.0,13
5,15,firm17,0.0,0.0,0
5,16,firm18,4320.0,60673.0,19
5,17,firm19,160296.0,14.0,21
5,18,firm20,0.0,35508.0,1
5,19,firm21,18300.0,4763.0,5
5,20,firm23,0.0,41248.0,3
5,21,firm24,0.0,0.0,2
5,22,firm25,176.0,370.0,6
5,23,firm29,128050.0,676720.0,82
5,24,firm30,216.0,0.0,10
5,25,firm31,20144.0,2206.0,20
5,26,firm32,22570.0,9.0,13
5,27,firm33,50684.0,318.0,42
5,28,firm34,76384.0,0.0,5
5,29,firm36,39365.0,12.0,8
5,30,firm37,528.0,0.0,11
5,31,firm39,1380.0,0.0,4
5,32,firm40,13770.0,88.0,11
5,33,firm42,288.0,44.0,13
5,34,firm43,0.0,48.0,0
5,35,firm44,4920.0,40.0,57
5,36,firm45,108.0,0.0,1
5,37,firm46,75160.0,948.0,30
5,38,firm47,0.0,0.0,29
5,39,firm48,10078.0,657.0,8
5,40,firm49,4628.0,176.0,11
5,41,firm50,1692.0,0.0,63
5,42,firm52,1672.0,128.0,6
5,43,firm53,236.0,28.0,13
5,44,firm54,7856.0,144.0,4
5,45,firm55,263360.0,819.0,47
5,46,firm56,0.0,0.0,1
5,47,firm57,229760.0,285.0,21
5,48,firm58,1120.0,64.0,3
5,49,firm59,616.0,0.0,22
5,50,firm60,0.0,0.0,1
5,51,firm61,0.0,0.0,4
5,52,firm64,336.0,0.0,33
5,53,firm66,1911.0,0.0,10
5,54,firm67,105.0,0.0,36
5,55,firm68,0.0,0.0,28
5,56,firm69,648.0,0.0,5
5,57,firm70,203.0,0.0,32
5,58,firm71,0.0,0.0,4
5,59,firm72,0.0,0.0,12
5,60,firm73,21.0,0.0,4
5,61,firm74,280.0,0.0,2
5,62,firm76,924.0,0.0,110
5,63,firm77,0.0,0.0,3
5,64,firm78,563.0,0.0,40
5,65,firm80,188.0,0.0,38
5,66,firm82,0.0,0.0,15
5,67,firm83,52.0,0.0,4
5,68,firm84,20.0,0.0,17
5,69,firm86,0.0,0.0,37
5,70,firm87,240.0,0.0,9
5,71,firm88,0.0,0.0,22
5,72,firm89,0.0,0.0,1
5,73,firm90,0.0,0.0,102
5,74,firm91,0.0,0.0,104
5,75,firm92,0.0,0.0,23
5,76,firm93,0.0,0.0,5
5,77,firm94,0.0,0.0,0
5,78,firm95,0.0,0.0,42
5,79,firm96,0.0,0.0,7
5,80,firm99,0.0,0.0,2
5,81,firm100,0.0,0.0,14
5,82,firm101,0.0,0.0,14
5,83,firm102,0.0,0.0,15
5,84,firm103,0.0,0.0,1
5,85,firm106,0.0,0.0,43
5,86,firm107,0.0,0.0,18
5,87,firm109,0.0,0.0,14
5,88,firm110,0.0,0.0,3
5,89,firm111,0.0,0.0,1
5,90,firm113,0.0,0.0,11
5,91,firm115,0.0,0.0,2
5,92,firm116,0.0,0.0,22
5,93,firm117,0.0,0.0,6
5,94,firm118,0.0,0.0,0
5,95,firm120,0.0,0.0,14
5,96,firm121,0.0,0.0,21
5,97,firm122,0.0,0.0,14
5,98,firm124,0.0,0.0,7
5,99,firm127,0.0,0.0,4
5,100,firm128,0.0,0.0,7
5,101,firm129,0.0,0.0,26
5,102,firm131,0.0,0.0,7
5,103,firm132,0.0,0.0,22
5,104,firm133,0.0,0.0,14
5,105,firm134,0.0,0.0,21
5,106,firm135,0.0,0.0,30
5,107,firm136,0.0,0.0,21
5,108,firm137,0.0,0.0,14
5,109,firm138,0.0,0.0,22
5,110,firm139,0.0,0.0,14
5,111,firm141,0.0,0.0,36
5,112,firm142,0.0,0.0,14
5,113,firm143,0.0,0.0,23
5,114,firm145,0.0,0.0,7
5,115,firm146,0.0,0.0,22
5,116,firm147,0.0,0.0,16
5,117,firm148,0.0,0.0,30
5,118,firm149,0.0,0.0,21
6,0,firm0,11210.0,44104.0,13
6,1,firm1,35328.0,6985.0,5
6,2,firm2,0.0,12084.0,3
6,3,firm4,53374.0,143927.0,29
6,4,firm5,38755.0,258969.0,29
6,5,firm6,224.0,42700.0,4
6,6,firm7,24640.0,4755.0,4
6,7,firm8,100244.0,137108.0,6
6,8,firm9,29344.0,9215.0,10
6,9,firm10,1120.0,96.0,1
6,10,firm11,14620.0,52100.0,1
6,11,firm12,2800.0,648.0,9
6,12,firm13,23616.0,57.0,1
6,13,firm14,80.0,16364.0,2
6,14,firm16,5680.0,11156.0,12
6,15,firm17,0.0,0.0,2
6,16,firm18,1120.0,28965.0,16
6,17,firm19,129204.0,19505.0,15
6,18,firm20,0.0,36036.0,1
6,19,firm21,1260.0,6808.0,2
6,20,firm23,0.0,23444.0,3
6,21,firm24,70176.0,0.0,4
6,22,firm25,120.0,22.0,5
6,23,firm29,55140.0,503665.0,79
6,24,firm30,24408.0,18.0,10
6,25,firm31,100888.0,6332.0,22
6,26,firm32,6936.0,2820.0,12
6,27,firm33,35178.0,25266.0,42
6,28,firm34,72.0,7652.0,2
6,29,firm36,14031.0,40.0,10
6,30,firm37,1728.0,44.0,11
6,31,firm39,3880.0,276.0,3
6,32,firm40,57794.0,1377.0,13
6,33,firm42,160.0,36.0,13
6,34,firm43,0.0,0.0,0
6,35,firm44,17064.0,732.0,58
6,36,firm45,0.0,18.0,0
6,37,firm46,17728.0,37500.0,31
6,38,firm47,18744.0,0.0,40
6,39,firm48,1056.0,1011.0,9
6,40,firm49,130686.0,576.0,12
6,41,firm50,68376.0,216.0,71
6,42,firm52,360.0,216.0,4
6,43,firm53,248.0,50.0,11
